1558359662;49262578;20-05-2019;13:41:02;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;39.073002;
1558359663;49263578;20-05-2019;13:41:03;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;39.264206;
1558359664;49264578;20-05-2019;13:41:04;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;39.378952;
1558359665;49265578;20-05-2019;13:41:05;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;39.531910;
1558359666;49266578;20-05-2019;13:41:06;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;39.684856;
1558359667;49267578;20-05-2019;13:41:07;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;39.888802;
1558359668;49268578;20-05-2019;13:41:08;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;40.143795;
1558359669;49269578;20-05-2019;13:41:09;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;40.309483;
1558359670;49270578;20-05-2019;13:41:10;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;40.309483;
1558359671;49271578;20-05-2019;13:41:11;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;40.526222;
1558359672;49272593;20-05-2019;13:41:12;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;40.793930;
1558359673;49273640;20-05-2019;13:41:13;.MV;57.514484;PLC_PRG.SP;50.000000;.PV;40.959660;
1558359674;49274640;20-05-2019;13:41:14;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;40.959660;
1558359675;49275640;20-05-2019;13:41:15;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;41.176407;
1558359676;49276640;20-05-2019;13:41:16;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;41.456886;
1558359677;49277640;20-05-2019;13:41:17;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;41.622623;
1558359678;49278640;20-05-2019;13:41:18;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;41.622623;
1558359679;49279640;20-05-2019;13:41:19;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;41.852119;
1558359680;49280640;20-05-2019;13:41:20;.MV;57.514484;PLC_PRG.SP;50.000000;.PV;42.145359;
1558359681;49281640;20-05-2019;13:41:21;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;42.311096;
1558359682;49282640;20-05-2019;13:41:22;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;42.311096;
1558359683;49283640;20-05-2019;13:41:23;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;42.527870;
1558359684;49284640;20-05-2019;13:41:24;.MV;57.514484;PLC_PRG.SP;50.000000;.PV;42.821144;
1558359685;49285640;20-05-2019;13:41:25;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;42.999657;
1558359686;49286640;20-05-2019;13:41:26;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;42.999657;
1558359687;49287640;20-05-2019;13:41:27;.MV;56.032932;PLC_PRG.SP;50.000000;.PV;43.369457;
1558359688;49288640;20-05-2019;13:41:28;.MV;53.066265;PLC_PRG.SP;50.000000;.PV;43.509701;
1558359689;49289640;20-05-2019;13:41:29;.MV;52.536118;PLC_PRG.SP;50.000000;.PV;43.688244;
1558359690;49290640;20-05-2019;13:41:30;.MV;52.536118;PLC_PRG.SP;50.000000;.PV;43.688244;
1558359691;49291640;20-05-2019;13:41:31;.MV;52.536118;PLC_PRG.SP;50.000000;.PV;43.917767;
1558359692;49292640;20-05-2019;13:41:32;.MV;52.536118;PLC_PRG.SP;50.000000;.PV;44.198307;
1558359693;49293640;20-05-2019;13:41:33;.MV;52.536118;PLC_PRG.SP;50.000000;.PV;44.376839;
1558359694;49294640;20-05-2019;13:41:34;.MV;52.536118;PLC_PRG.SP;50.000000;.PV;44.376839;
1558359695;49295640;20-05-2019;13:41:35;.MV;50.740410;PLC_PRG.SP;50.000000;.PV;44.606403;
1558359696;49296640;20-05-2019;13:41:36;.MV;47.846928;PLC_PRG.SP;50.000000;.PV;44.874191;
1558359697;49297640;20-05-2019;13:41:37;.MV;47.618446;PLC_PRG.SP;50.000000;.PV;45.039997;
1558359698;49298640;20-05-2019;13:41:38;.MV;47.616665;PLC_PRG.SP;50.000000;.PV;45.039997;
1558359699;49299640;20-05-2019;13:41:39;.MV;47.616665;PLC_PRG.SP;50.000000;.PV;45.397110;
1558359700;49300640;20-05-2019;13:41:40;.MV;47.616665;PLC_PRG.SP;50.000000;.PV;45.537373;
1558359701;49301640;20-05-2019;13:41:41;.MV;47.616665;PLC_PRG.SP;50.000000;.PV;45.690434;
1558359702;49302640;20-05-2019;13:41:42;.MV;47.616665;PLC_PRG.SP;50.000000;.PV;45.690434;
1558359703;49303640;20-05-2019;13:41:43;.MV;45.819168;PLC_PRG.SP;50.000000;.PV;46.022007;
1558359704;49304640;20-05-2019;13:41:44;.MV;42.854282;PLC_PRG.SP;50.000000;.PV;46.136833;
1558359705;49305640;20-05-2019;13:41:45;.MV;42.366974;PLC_PRG.SP;50.000000;.PV;46.302593;
1558359706;49306640;20-05-2019;13:41:46;.MV;42.366974;PLC_PRG.SP;50.000000;.PV;46.302593;
1558359707;49307640;20-05-2019;13:41:47;.MV;42.366974;PLC_PRG.SP;50.000000;.PV;46.481205;
1558359708;49308640;20-05-2019;13:41:48;.MV;42.366974;PLC_PRG.SP;50.000000;.PV;46.736290;
1558359709;49309640;20-05-2019;13:41:49;.MV;42.366974;PLC_PRG.SP;50.000000;.PV;46.863850;
1558359710;49310640;20-05-2019;13:41:50;.MV;42.366974;PLC_PRG.SP;50.000000;.PV;46.863850;
1558359711;49311640;20-05-2019;13:41:51;.MV;40.662300;PLC_PRG.SP;50.000000;.PV;47.169971;
1558359712;49312640;20-05-2019;13:41:52;.MV;37.654575;PLC_PRG.SP;50.000000;.PV;47.284786;
1558359713;49313640;20-05-2019;13:41:53;.MV;37.377903;PLC_PRG.SP;50.000000;.PV;47.399590;
1558359714;49314640;20-05-2019;13:41:54;.MV;37.377903;PLC_PRG.SP;50.000000;.PV;47.399590;
1558359715;49315640;20-05-2019;13:41:55;.MV;37.377903;PLC_PRG.SP;50.000000;.PV;47.667419;
1558359716;49316640;20-05-2019;13:41:56;.MV;37.376118;PLC_PRG.SP;50.000000;.PV;47.769478;
1558359717;49317640;20-05-2019;13:41:57;.MV;37.376118;PLC_PRG.SP;50.000000;.PV;47.871536;
1558359718;49318640;20-05-2019;13:41:58;.MV;37.376118;PLC_PRG.SP;50.000000;.PV;47.871536;
1558359719;49319640;20-05-2019;13:41:59;.MV;37.376118;PLC_PRG.SP;50.000000;.PV;48.113895;
1558359720;49320640;20-05-2019;13:42:00;.MV;37.376118;PLC_PRG.SP;50.000000;.PV;48.203194;
1558359721;49321640;20-05-2019;13:42:01;.MV;34.905674;PLC_PRG.SP;50.000000;.PV;48.305256;
1558359722;49322640;20-05-2019;13:42:02;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;48.305256;
1558359723;49323640;20-05-2019;13:42:03;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;48.522106;
1558359724;49324640;20-05-2019;13:42:04;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;48.598652;
1558359725;49325640;20-05-2019;13:42:05;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;48.700714;
1558359726;49326640;20-05-2019;13:42:06;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;48.700714;
1558359727;49327640;20-05-2019;13:42:07;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;48.879295;
1558359728;49328640;20-05-2019;13:42:08;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;48.943092;
1558359729;49329640;20-05-2019;13:42:09;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;49.032394;
1558359730;49330640;20-05-2019;13:42:10;.MV;32.135357;PLC_PRG.SP;50.000000;.PV;49.032394;
1558359731;49331640;20-05-2019;13:42:11;.MV;32.137142;PLC_PRG.SP;50.000000;.PV;49.185463;
1558359732;49332640;20-05-2019;13:42:12;.MV;32.135357;PLC_PRG.SP;50.000000;.PV;49.249287;
1558359733;49333640;20-05-2019;13:42:13;.MV;29.729176;PLC_PRG.SP;50.000000;.PV;49.325809;
1558359734;49334640;20-05-2019;13:42:14;.MV;27.128431;PLC_PRG.SP;50.000000;.PV;49.325809;
1558359735;49335640;20-05-2019;13:42:15;.MV;27.128431;PLC_PRG.SP;50.000000;.PV;49.402363;
1558359736;49336640;20-05-2019;13:42:16;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.517193;
1558359737;49337640;20-05-2019;13:42:17;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.568226;
1558359738;49338640;20-05-2019;13:42:18;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.568226;
1558359739;49339640;20-05-2019;13:42:19;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.683022;
1558359740;49340640;20-05-2019;13:42:20;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.734062;
1558359741;49341640;20-05-2019;13:42:21;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.772339;
1558359742;49342640;20-05-2019;13:42:22;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.836136;
1558359743;49343640;20-05-2019;13:42:23;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.874378;
1558359744;49344640;20-05-2019;13:42:24;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.899895;
1558359745;49345640;20-05-2019;13:42:25;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.950932;
1558359746;49346640;20-05-2019;13:42:26;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;49.950932;
1558359747;49347640;20-05-2019;13:42:27;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;50.027489;
1558359748;49348640;20-05-2019;13:42:28;.MV;27.128431;PLC_PRG.SP;50.000000;.PV;50.053009;
1558359749;49349640;20-05-2019;13:42:29;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;50.078526;
1558359750;49350640;20-05-2019;13:42:30;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;50.116806;
1558359751;49351640;20-05-2019;13:42:31;.MV;27.126646;PLC_PRG.SP;50.000000;.PV;50.142292;
1558359752;49352640;20-05-2019;13:42:32;.MV;25.338074;PLC_PRG.SP;50.000000;.PV;50.167843;
1558359753;49353640;20-05-2019;13:42:33;.MV;22.398182;PLC_PRG.SP;50.000000;.PV;50.180569;
1558359754;49354640;20-05-2019;13:42:34;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.218849;
